school,lat,lon
Georg-August-Universität Göttingen and İstanbul Teknik Üniversitesi,-82.0,135.0
Universidade Federal da Paraíba,-6.7505593,-35.64545021761968
Slovak University of Technology,48.1508314,17.114268590817247
Slovak Academy of Science,-82.0,135.0
Rochester Institute of Technology,43.08248835,-77.67291102378641
"National Institute of Technology, Surat",21.16344945,72.78612127901604
"University of Nevada, Las Vegas",36.099448100000004,-115.14422048990326
"Indian Institute of Technology, Roorkee",29.86616555,77.89573483035346
University of Skopje,41.9898623,21.4246243
Université de la Méditerranée,43.2935235,5.357821034385566
Jadavpur University,22.5611537,88.4131019353334
"Centro de Investigación en Matemáticas, CIMAT",-82.0,135.0
Landbouwuniversiteit Wageningen,-82.0,135.0
Rijksuniversiteit Groningen and Vrije Universiteit Brussel,-82.0,135.0
Universitat Pompeu Fabra,41.3892781,2.1911055348636417
University of Mauritius,-20.23451425,57.497657328996446
"Islamic Azad University, Karaj Branch",-82.0,135.0
Rijksuniversiteit Limburg,-82.0,135.0
Novosibirsk State University and Eurasian National University,-82.0,135.0
Università di Catania,37.5281321,15.070331568567537
Indian Institute of Science Education and Research Thiruvananthapuram,8.68224155,77.13565575279586
Université de Tours,47.39146355,0.6835481014096544
Université Aix-Marseille III,43.51892805,5.44767430989836
University of Sargodha,32.07283725,72.68419284719388
École Nationale des Ponts et Chaussées,48.84110375,2.58827325
Institute of Mathematics of National Academy of Sciences of Ukraine and National Pedagogical Dragomanov University,-82.0,135.0
Nelson Mandela African Institute of Science and Technology,-82.0,135.0
Universität der Bundeswehr München,48.07663125,11.635973603248262
Institut National Polytechnique de Grenoble and University of Melbourne,-82.0,135.0
Saratov State University,-82.0,135.0
Ivane Javakhishvili Tbilisi State University,41.71573395,44.72558560003113
Sungkyunkwan University,37.5870459,126.99062637670926
University of New Brunswick,45.945530250000004,-66.64018313486694
University of Southern Denmark,55.367853249999996,10.42805340701966
National University of Ireland and University College Dublin,-82.0,135.0
Universidad Técnica Federico Santa María,-33.035183149999995,-71.59528445233704
Universidad de Chile and École Normale Supérieure,-82.0,135.0
"City, University of London",51.527658200000005,-0.1035244775461434
Middle Tennessee State University,35.84860085,-86.36090357044624
University of Waterloo and Perimeter Institute for Theoretical Physics,-82.0,135.0
University of the Punjab,31.4932564,74.29502816771938
Kent State University,41.144232450000004,-81.33983207322399
"Vietnam National University, Hanoi",20.9916633,105.79692237207135
Academia Sinica,25.0420743,121.61404600926753
Murdoch University,-32.06741575,115.83460861146293
Universidad de Oviedo,43.35352695,-5.875012964144393
Jilin Univers,-82.0,135.0
Gran Sasso Science Institute,42.3443278,13.397966490882347
Universiteit Leiden and Università degli Studi di Milano,-82.0,135.0
National Taiwan University,25.01688615,121.53852099555085
Hasselt University,50.925558499999994,5.391082565999431
Universidad de Murcia,38.0147121,-1.1676358
Universidad Politécnica de Madrid,40.76580095,-4.071504177879028
Indian Institute of Technology Guwahati,26.19247875,91.69463568731132
"University of Technology, Sydney",-33.88321735,151.20036690524597
University of Saskatchewan,52.13441935,-106.6277768327002
"Universidad de la Republica, Montevideo, Uruguay and Université Paris XIII",-82.0,135.0
Université de la Méditerranée and Université Tunis-El Manar,-82.0,135.0
University of Southern Queensland,-27.685222,152.90725
Universidad de Alicante,38.384987249999995,-0.5148027435674277
Universidad Rey Juan Carlos,40.33611785,-3.8771203152794294
Universität Basel,47.56174235,7.58285513707386
University of KwaZulu-Natal,-29.62704195,30.40308480890297
Università di Lecce,40.3395163,18.122883499224805
Université des Sciences et Technologie de Lille-Lille I,-82.0,135.0
The University of the West Indies,13.0988619,-59.58139521254482
University of the Witwatersrand,-26.1888766,28.024791203071317
University of Buea,4.148713949999999,9.286463291368706
University of Massachusetts Lowell,42.651909700000004,-71.31736283953776
Aarhus University and University of Oxford,-82.0,135.0
Indian Institute of Technology Hyderabad,17.592275100000002,78.12218906710919
Technion-Israel Institute of Technol,-82.0,135.0
Southeast University,32.05764775,118.78828187958575
University of Monastir,35.767977450000004,10.833306495118936
Institut National des Sciences Appliquées de Rouen,49.384916849999996,1.0720751301956057
Ege Üniversitesi,38.4556928,27.2281857245897
University of Guilan,37.192207350000004,49.638155025361876
Limburgs Universitair Centrum,50.925558499999994,5.391082565999431
Universidad Autònoma de San Luis Potosì,22.1443382,-101.01557318276079
Universität Paderborn,51.70752095,8.772414074164182
Bilkent Universitesi,39.87046905,32.753919338337425
Aarhus University,56.1670905,10.202617693592895
Université Henri Poincaré Nancy 1,48.6914565,6.1782072
Université Assane Seck Ziguinchor,12.549499449999999,-16.28307142763153
"Indian Institute of Science, Bangalore",13.022234699999998,77.56718324768107
Linköpings Universitet,58.3977911,15.57545441574208
Università degli Studi di Pavia,45.186926549999995,9.156876823159685
Indian Institute of Science,13.022234699999998,77.56718324768107
University of Craiova,44.318972349999996,23.80080687481265
Tampereen teknillinen yliopisto,61.449642049999994,23.858774618909564
Kuvempu University,13.73270855,75.6281991893729
Yerevan State University,40.1826478,44.527257188414836
Universität Bayreuth,49.9270796,11.587226615128671
Uniwersytet Mikołaja Kopernika,53.02118445,18.568808197956635
Göteborg Universitet,57.69854645,11.971242155543006
Technische Universität Bergakademie Freiberg,50.9249694,13.331635944982079
Universität Rostock,54.4309852,12.6858664
University of Lucknow,26.92625375,80.93811173266835
Universiteit Leiden and Université Bordeaux 1,-82.0,135.0
Universidad de Vigo,42.2274912,-8.734687611185207
"Matej Bel University, Banska Bystrica",-82.0,135.0
Om El-Kora University,-82.0,135.0
Université Grenoble Alpes,45.1651985,5.727938339802411
Università di Messina,38.192372500000005,15.546050650000003
University of Sarajevo,43.852339,18.380316144897957
Universität zu Lübeck,53.8364566,10.706717917001075
Institute of Applied Mathematics of the Russian Academy of Sciences,-82.0,135.0
École Normale Supérieure de Hanoi,-82.0,135.0
Université du Québec à Montréal,45.513225250000005,-73.56141109213168
Benha University,30.476018449999998,31.196820570455404
Scuola Normale Superiore di P,43.7196687,10.400432749413179
Università di Palermo,38.03339055,12.53482624813804
University of Tabriz,38.05601615,46.33301193148107
Fudan University and Université d'Angers,-82.0,135.0
Otto-von-Guericke-Universität Magdeburg,52.14005065,11.644712482234677
University of Crete,35.3538006,24.449629253670096
Landau Institute for Theoretical Physics,-82.0,135.0
Poznań University of Technology,52.39427025,16.918130386528922
College of William and Mary,37.269093350000006,-76.7220488639414
Politechnika Poznańska,52.39427025,16.918130386528922
Université Paris-Sud XI - Orsay and Università di Palermo,-82.0,135.0
Université de Sherbrooke,45.374731,-71.9303566255511
Uniwersytet Gdański,54.396404950000004,18.57400997579134
"Institute of Mathematics, Moldavian Academy of Science",-82.0,135.0
Universiti Putra Malaysia,2.9918365,101.72067704384338
National University of Uzbekistan,41.3445674,69.2088812
Middle East Technical University,39.875496749999996,32.78553505584672
Kyung Hee University,37.5971213,127.05198672345011
Aalto-yliopisto,60.1860789,24.828102074406736
King Mongkut's University of Technology Thonburi,13.651800049999999,100.4944222992759
Universidade de Santa Catarina,-27.60341335,-48.5224424733554
Brunel University,51.5326092,-0.47404989072672915
Katholieke Universiteit Leuven and Universiteit Twente,-82.0,135.0
Universidad del País Vasco,43.06316585,-2.5055613500000016
Manonmaniam Sundaranar University,8.76554685,77.65100444812998
"University of Puerto Rico, Rio Piedras",18.38695855,-66.06061927686832
Universidade do Algarve,37.0275406,-7.92235352292741
Kuban State University,45.02036085,39.03099994504268
"Kuban State University and Institute of Applied Mathematics and Mechanics, Donetsk",-82.0,135.0
"Far Eastern Federal University, Vladivostok",43.11562325,131.90081397966043
City University of Hong Kong and University of Science and Technology of China,,
University of the Aegean,37.79599035,26.705075891744265
"Institute of Mathematics, Ukrainian Academy of Science",-82.0,135.0
Central European University and Alfréd Rényi Institute of Mathematics,-82.0,135.0
Università degli Studi di Milano,45.4601184,9.19533637181449
Rani Durgavati Vishwavidyalaya,-82.0,135.0
Anna University,11.0420716,76.8860315
Kobe University,34.72758,135.23705326057097
Pontifícia Universidade Católica do Rio de Janeiro,-22.979624549999997,-43.23314772473006
University of Lwów,49.8383194,24.033101805996566
Universidad de Cantabria,43.4715031,-3.8018456383419728
Universidade Federal de Alagoas,-9.34974565,-37.987597876496835
Technical University of Budap,-82.0,135.0
Sardar Patel University,19.023912850000002,72.85876654843221
University of North Carolina at Charlotte,35.30649445,-80.73497049689712
Ain Shams University,32.5372076,35.85548969366626
Institiúid Teicneolaíochta Bhaile Átha Luain,53.415698,-7.8999886
International Islamic University Islamabad,33.66361245,73.02663611145223
University of Niš,43.322873099999995,21.89319828775414
Universität Straßburg,48.58501685,7.7573993845602764
Nizhni Novgorod Nikolai Ivanovich Lobachevski University,-82.0,135.0
Ernst-Moritz-Arndt-Universität Greifswald,54.08943465,13.404874267720633
Hungarian Academy of Sciences,47.50126265,19.046133737708708
Leningrad State University,-82.0,135.0
Åbo Akademi University,60.4534537,22.279428899039182
Rostov on Don State University,47.228989600000006,39.740004441157595
Soochow University,25.09475915,121.54543059675818
Vilniaus Gedimino technikos universitetas,54.7219118,25.336616247800787
University of Capetown,14.606029150000001,121.10622332432848
Vytauto Didžiojo Universitetas,54.8984353,23.91439374490837
"National Institute of Technology, Durgapur",23.54869625,87.29105711911097
Universidad Internacional de La Rioja,42.464783,-2.426407538683442
Universität Klagenfurt,46.616402550000004,14.264680917308162
"Scuola Internazionale Superiore di Studi Avanzati, Trie",-82.0,135.0
Université de Nantes,47.24552075,-1.5519611630609242
Universidad de Chile and Université d'Avignon,-82.0,135.0
University of Dundee,56.45796755,-2.9821483135375493
University of Abertay,56.45796755,-2.9821483135375493
Universitat de Barcelona,41.3868913,2.1635238457663224
Florida Institute of Technology,28.064270999999998,-80.6230040282868
Université Ibn Zohr,36.82933,10.1436315
Karnatak Univers,-82.0,135.0
Universidad Central de Venezu,-82.0,135.0
University of Missouri - Rolla,37.952905900000005,-91.77385818768353
Graduate University of Chinese Academy of Sciences,-82.0,135.0
University of Bridgeport,41.164658450000005,-73.19046116690603
Christ University,12.93396825,77.60635831895709
Escuela Politecnica Nacional,-0.21027895,-78.48886096017685
Sidi Bel Abbes University,35.2039672,-0.6337163015200045
Wesleyan University,41.5559033,-72.65598837890627
Université Cadi Ayyad,30.4026288,-9.555122191688227
Dorodnitsyn Computing Centre,55.69442645,37.56459592473202
Yazd Univers,-82.0,135.0
Czech Technical University,50.1029026,14.3946353
Kursk State University,51.750302250000004,36.19637548043822
"Institute of Philosophy, Kiev",50.4546608,30.524272
Martin-Luther-Universität Halle-Wittenberg,51.484437150000005,11.973546964461434
Vasyl Stefanyk Precarpathian National University,-82.0,135.0
Universidade Federal de Minas Gerais,,
Illinois State University,40.51799375,-89.00846070697986
Universidade Federal de Lavras,-21.239143050000003,-44.99629770765089
"University of California, San Diego and San Diego State University",,
Université Montpellier II,43.632161999999994,3.8642561099655683
Università di Milano Bicocca,45.51827605,9.213904175082256
Ibn Tofail University,31.66673775,-8.003675012881493
University of Dar es Salaam,-6.78001625,39.20521057914481
IT University of Copenhagen,55.65965525,12.591076889344563
L.N.Gumilyov Eurasian National University,51.160112600000005,71.46459850472561
National Technical University of Athens,37.98785015,23.731825812552522
Clarkson University,44.65958875,-75.00623974830918
Virginia Commonwealth University,37.546124649999996,-77.45406089907547
Universidade da Madeira,32.65890075,-16.924280494366613
Politecnico di Torino,45.063697399999995,7.657526334442466
Universidad de Las Palmas de Gran Canaria,28.1118348,-15.424774334637561
Idaho State University,42.86256695,-112.43216272585818
Uniwersytet Łódzki,51.7713674,19.474067719216052
Quaid-i-Azam University,-82.0,135.0
/Dr. rer. nat. Temple University,-82.0,135.0
Fundação Getulio Vargas,-23.5599049,-46.65345875731418
Université Paris-Est,59.4312029,24.7475136
University of Waikato,-37.7858739,175.31676647297562
Technische Universität Carolo-Wilhelmina zu Braunschweig and Aarhus University,-82.0,135.0
Université de Lausanne,46.5225695,6.580949860268587
Institute of Control Science,-82.0,135.0
Indian Institute of Technology Delhi,28.54499705,77.18915056744521
Calcutta University,22.574944549999998,88.36262845
Novosibirsk State Univers,-82.0,135.0
"Central Economics and Mathematics Institute, Russian Academy of Science",-82.0,135.0
Karnatak University,15.4378056,74.9819546919314
Université de Yaoundé,3.8620153999999998,11.523622279977182
Tokyo Institute of Technology,35.605038050000005,139.6827406514703
University of To,56.4570033,-2.9773097
Kiev State Univers,-82.0,135.0
Université de Fribourg and Université Grenoble Alpes,-82.0,135.0
Université de Montpellier and Universidad Técnica Federico Santa María,-82.0,135.0
Georg-August-Universität Göttingen and Université de Bordeaux,-82.0,135.0
Université Laval,46.78116215,-71.27680024340233
Università degli Studi di Udine,46.06651205,13.241315060246716
Universidade Nova de Lisboa,38.7328407,-9.1602002
University of Missouri - St. Louis,38.70863975,-90.31171453683027
Kasetsart University,13.848258900000001,100.56754345731235
Glasgow Caledonian University,55.86746635,-4.250245389417843
"Universidade Estadual Paulista ""Júlio de Mesquita Filho""",-23.5478873,-46.6409254
Université de Nantes and Universite de Carthage,-82.0,135.0
Université de Borde,47.3212672,5.042182
Kurchatov Institute,55.79624725,37.47444984947771
Claremont Graduate University and San Diego State University,-82.0,135.0
Asian Institute of Technology,14.08034525,100.61141826810345
Euskal Herriko Unibertsitatea,43.30927695,-2.01066784661227
Universidade Federal do Rio Grande do Sul,,
Justus-Liebig-Universität Gießen,50.5804836,8.677565533510236
Southern Federal University,47.2164127,39.631551405854026
University of the Western Cape,-33.93273025,18.62864004583909
The Rockefeller University,40.748518849999996,-73.98363927431237
Universitat Oberta de Catalunya,41.1538709,1.1003995951083159
Technical University of Denmark,55.785414450000005,12.520215144442094
"Federal University of Agriculture, Abeokuta",-82.0,135.0
Universidade de São Paulo and Université Paris Diderot - Paris 7,-82.0,135.0
Brno University of Technology,-82.0,135.0
York University,43.77383185,-79.49981056529253
Universitat Politècnica de Catalunya and Université Joseph Fourier Grenoble I,-82.0,135.0
Universitatea Regele Ferdinand I din Cluj,-82.0,135.0
Univerzita Komenského,48.7326853,21.244329026813737
Pontifícia Universidade Católica do Paraná,-25.4523677,-49.25132119969333
Università degli Studi di Peru,-82.0,135.0
Universidad de Buenos Aires and Université de Montpellier,-82.0,135.0
St. Petersburg Institute of Mi,-82.0,135.0
Texas State University,29.8910941,-97.93768392991333
Chulalongkorn University,13.7431095,100.53288411765634
Institut de Mathématiques de Toulouse,43.561603500000004,1.465943239512873
Korea University,38.1920544,128.5608433
University of Alabama-Birming,-82.0,135.0
University of Debrecen,47.5541581,21.6226469
Florida Institute of Technol,-82.0,135.0
University College Lon,-82.0,135.0
Quantitative Ecology and University of Washington,-82.0,135.0
École Centrale de Lyon,45.7833631,4.768769975035854
Old Dominion University,36.8862699,-76.30972478839735
Università degli Studi di Siena,43.3167725,11.3383398
Berhampur University,19.299220499999997,84.88158612500001
University of Setif,36.2119114,5.4517386983132194
Illinois State Univers,-82.0,135.0
Shirshov Institute of Oceanology,55.67688665,37.569303127926915
INSA de Lyon,45.7822169,4.876954
"Institute for Infomatics and Automation Problems, Armenian National Academy of Sciences",-82.0,135.0
Instituto de Física de São Carlos,-22.00952585,-47.89716252444887
Politecnico di Milano,45.04850495,9.701694744265293
Dhirubhai Ambani Institute of Information and Communication Technology,-82.0,135.0
Pohang University of Science and Technology,36.0180795,129.32085559784392
Institut Teknologi Bandung,-6.89044875,107.61031355794628
Xi'an Jiaotong University,,
Korea Aerospace University,37.6003073,126.86539328766816
Capital Normal University,39.92886635,116.30005450928806
Allahabad University,25.46578735,81.85764359644
Kishinev State University,-82.0,135.0
University of Jammu,32.7182619,74.8694344729654
Kishinev State Univers,-82.0,135.0
Bar-Ilan University,32.069329249999996,34.84334338615306
Shahid Bahonar University,30.2449918,57.1180444238412
Ludwig-Maximilians-Universität München,48.15047575,11.579835648337658
Michigan State University and Sharif University of Technology and The University of Chicago,-82.0,135.0
University of Madras,12.99415605,80.2366825512945
Andhra University,17.730362,83.32276091057781
"Institute of Mathematics, Tashkent",-82.0,135.0
Université d'Angers,47.4879427,-0.5509657347859855
Universitat Jaume I de Castellón,39.994311999999994,-0.07139616293945164
Université Chouaib Doukkali,33.2266187,-8.487718972344204
Mazandaran University of Science and Technology,36.536751699999996,52.68624850233607
South-West University,5.34015305,100.28170267929383
Chinese Academy of Sciences and Université de Lille I,-82.0,135.0
Scuola Internazionale Superiore di Studi Avanzati and Université de Lille I,-82.0,135.0
Université de Bourgogne and Université de Lille I,,
Omsk State University,55.0252761,73.2917301018512
Université de La Rochelle,46.1484125,-1.1568187765950078
Universidad Nacional de San Luis,-33.2915212,-66.34009357235303
Institute for Studies in Theoretical Physics and Mathematics (IPM),-82.0,135.0
University of Limerick,52.67325805,-8.569809653548548
Technische Universität Kaiserslautern and Taras Shevchenko National University of Kyiv,-82.0,135.0
Amirkabir University of Technology (Tehran Polytechnic University) and Technische Universität Berlin,-82.0,135.0
"Observatoire de Paris and Peoples' Friendship University, Moscow",-82.0,135.0
University of Rijeka,53.5312715,-113.5222333
Université Paris Diderot - Paris 7 and École Normale Supérieure de Lyon,-82.0,135.0
Koç University,41.20315895,29.072865356234708
Xidian University,34.1251589,108.82896528504287
Chiba University,35.62786925,140.1034657491585
Mississippi State University,33.4386876,-88.79432320417112
Instituto de Ciencias Matemáticas,19.68358225,-101.22270845719233
Università degli Studi di Roma Tor Vergata and Université Pierre-et-Marie-Curie - Paris VI,,
"University of Kurdistan, Iran",35.2975064,46.9978832
University of Sfax,33.57432025,-7.622089238882606
Technische Hochschule Wien,-82.0,135.0
"Teacher Training University, Tehran",35.7360896,51.35041944623454
Universidad de Talca,-35.405594050000005,-71.63474176574374
University of the Philippines Diliman,14.650376049999998,121.06764263454112
"Indian Statistical Institute, Delhi Centre",-82.0,135.0
Université Tunis-El Manar,36.829187000000005,10.14631104090909
Harbin Institute of Technology,45.741589,126.62556263488914
Ankara University,39.9237514,32.86102817975936
Perm State Technical University,-82.0,135.0
Perm State University,-29.1057087,26.175418644591993
Portland State University,45.51181205,-122.68492999382892
Andhra University at Waltair,-82.0,135.0
Mersin University,36.7918558,34.595173398763336
University of Cyprus,35.15988245,33.37769506250004
Purdue Univers,-82.0,135.0
University of Texas School of Public Health,,
Université de Haute-Alsace and École Nationale d'Ingénieurs de Tunis,,
Instituto Superior de Engenharia de Coimbra,40.19196865,-8.41186122234274
Universidad de La Frontera,-38.748060499999994,-72.61829051629903
University of Alabama-Tuscalo,-82.0,135.0
Kyushu University,32.94739665,130.55360302077918
University of Ariz,43.2576413,-2.9262842
Nanjing University,32.0565957,118.77408832807794
École Nationale d'Ingénieurs de Tunis,36.7873441,10.176498519071899
Universidad Nacional del Sur,-38.701417199999995,-62.269364406233876
Transilvania University of Brasov,-82.0,135.0
Claremont Graduate Univers,-82.0,135.0
Universiteit Gent and Vrije Universiteit Brussel,-82.0,135.0
Hubei University,30.5796437,114.3234733
Yerevan State Univers,-82.0,135.0
Université Paris-Est Créteil Val-de-Marne,48.7882159,2.4439218925481594
Università degli Studi dell'Aquila,42.3538791,13.412249567853056
Suranaree University of Technology,14.88110605,102.00306949078481
Jacobs University Bremen,53.167723300000006,8.651165678669964
The University of Texas Health Science Center at Houston,-82.0,135.0
Beijing Institute of Technology,39.9578214,116.3098236715735
"University of California, Irv",-82.0,135.0
Universitatea Tehnicǎ din Cluj-Napoca,46.7693009,23.585563666812835
Universitetet i Bergen,60.26958,5.222626
Gonzaga University,47.666263400000005,-117.4030665711268
"University of California, San Di",,
University of Primorska,45.5482932,13.7293636
Université Paris Diderot - Pari,48.8497017,2.383823836078686
Shahed University,35.5505183,51.34920251719403
University of Southern Califor,-82.0,135.0
Università degli Studi di Bergamo,45.6869036,9.661335579516646
Colorado State Univers,-82.0,135.0
University of Lagos,6.5119319,3.3936785627510107
University of Northern Color,14.67809845,120.98096251243155
University of Thessaly,39.35763925,22.95074485252505
Faculty of Sciences of Tunis,35.52087175,11.031256555934128
University of Colorado at Den,39.7514732,-104.83350443031881
London South Bank University,51.497703200000004,-0.10180888945112561
Indiana University-Purdue University Indianapolis and Purdue University,-82.0,135.0
Justus-Liebig-Universität Gießen and Università di Torino,-82.0,135.0
Centre national de la recherche scientifique,45.203783,5.699868499221769
East China Normal University,31.2284923,121.40211388976886
Università Degli Studi di Modena e Reggio Emi,-82.0,135.0
Akademie der Wissenschaften der DDR,-82.0,135.0
Tehran University of Medical Sciences,35.7058628,51.3941557
"University of Nevada, Reno",39.5442688,-119.81631051527071
Ecole Centrale de Nantes,47.2492395,-1.5478816861445819
Universiteit Antwerpen,51.22431915,4.411447081437695
Scuola Normale Superiore di Pisa and École Normale Supérieure Paris,-82.0,135.0
University of Maryland Baltimore Cou,-82.0,135.0
Institute of Mathematics of the Romanian Academy,-82.0,135.0
Instytut Matematyczny PAN,52.22159175,21.014839061040618
Universidad de Chile and Université de Pau et des Pays de l'Adour,,
Boston Univers,-82.0,135.0
Tashkent State University,41.310850450000004,69.2489205384669
Brandenburgische Technische Universität Cottbus,51.767097500000006,14.325100337808628
National Institute of Technology Calicut,11.32158,75.934214
Harvard Univers,-82.0,135.0
"École Nationale Supérieure d'Électronique, d'Électrotechnique, d'Informatique, d'Hydraulique et des Télécommunications",-82.0,135.0
Central Michigan Univers,-82.0,135.0
University of Warmia and Mazury in Olsztyn,53.7440011,20.4562757
Universidade de São Paulo and Högskolan i Halmstad,-82.0,135.0
Yonsei University,37.56777675,126.9394028820764
Michigan Technological Univers,-82.0,135.0
University of Denver,39.67831365,-104.96250921815401
Chiang Mai University,18.80092635,98.95215523032442
Transbaikal State University,-82.0,135.0
Singapore University of Technology and Design,1.3412637,103.9663537
University of Aberdeen and Westfälische Wilhelms-Universität Münster,-82.0,135.0
"University of West Bohemia, Pilsen",-82.0,135.0
Rhodes University,-33.3141895,26.516430453749123
Western Michigan Univers,-82.0,135.0
Stanford University and University of Minnesota-Minneapolis,-82.0,135.0
Université d'Avignon and University of Natural Sciences of Ho Chi Minh City,,
Università degli Studi di Milano and Université de Picardie Jules Verne,-82.0,135.0
University of Tunis,36.8507375,10.2081725
Institut Fourier,45.1929898,5.772109429900306
Ternopil Ivan Pul'uj National Technical University,-82.0,135.0
"University of California, Merced",37.36513585,-120.42253889071495
Institut de Mathématiques de Jussieu,48.8474786,2.3545959054677645
Tata Institute of Fundamental Resea,-82.0,135.0
"Rutgers University, Newark",40.74068705,-74.17488897617616
New Jersey Institute of Technol,-82.0,135.0
Universiti Malaysia Sabah,6.03843585,116.12128325808709
"Rutgers University, New Brunsw",-82.0,135.0
Universidad de Salamanca,20.7994696,-102.7646453
University of Surrey,51.24307815,-0.5900544877514773
Universidad de La Rioja,42.46692875,-2.4233608821458246
Keck Graduate Institute,34.0922142,-117.72352023657103
Université de Bamako,12.61127595,-7.989021600877273
l'Université d'Evry,48.6441665,2.4228815
Baku State University,40.373905699999995,49.81101336269388
University of Le Havre,-82.0,135.0
Technical University of Sofia,42.655223899999996,23.355072360676388
Universidad Autónoma de Madrid and Basque Center For Applied Mathematics,-82.0,135.0
Stavropol State Univers,-82.0,135.0
Stavropol State University,45.0378149,41.9618100733957
University of Luton,51.877864200000005,-0.41062506211596705
University of Hawaii,21.2982795,-157.81869185528882
Dublin Institute of Technology,53.32536295,-6.265708152401672
University of Toro,18.0141321,-66.6096172
University of Queensl,-82.0,135.0
Université de Liège and Université du Luxembourg,-82.0,135.0
Universitat Rovira i Virgili and Universitat Politècnica de Catalunya,-82.0,135.0
State University of New York at Stony Br,,
King Mongkut's Institute of Technology Ladkrabang,13.729844199999999,100.7746543493252
State University of New York at Bingham,-82.0,135.0
Universidade da Coruña,43.370869400000004,-8.390248728989546
Université de Nantes and Université Paris-Saclay,-82.0,135.0
"The Institute of Mathematical Sciences, Chen",-82.0,135.0
Duke Univers,-82.0,135.0
International Institute of Information Technology - Bangalore,12.84430185,77.66329207588834
"Institute of Mathematics, Bulgarian Academy of Sciences",-82.0,135.0
Instituto Politécnico Nacional,20.5509546,-97.4324172
North Carolina State Univers,-82.0,135.0
Athens University of Economics and Business,37.99405265,23.732459233186717
The University of North Carolina at Chapel H,,
Shivaji University,16.67796705,74.25156159337516
University of Zanjan,36.68802015,48.49690389039395
Universidad Nacional de General Sarmiento,-34.522152250000005,-58.70007827531964
Charles University and Ruprecht-Karls-Universität Heidelberg,-82.0,135.0
Ohio Univers,-82.0,135.0
Universidad Nacional de Rosario,-32.94614985,-60.637003616252684
"University of California, Los Ange",-82.0,135.0
Wright State University,39.78420385,-84.05677987138829
Universidad Autónoma del Estado de México,19.28333485,-99.67794063516908
Dublin City University,53.386489499999996,-6.25926073106762
"Institute of Applied Mathematics and Mechanics, National Academy of Sciences of Ukraine",-82.0,135.0
Razi University,34.3910607,47.112418083267045
The Catholic University of America,38.939102399999996,-76.99996417338346
Iran University of Science and Technology,35.74279425,51.505740539479866
University of Ore,-12.0791506,-76.99835013779352
Università di Torino and Università degli Studi di Genova and Politecnico di Torino,-82.0,135.0
"Institute of Mathematics, Bulgarian Academy of Sciences and Lomonosov Moscow State University",-82.0,135.0
Odense University,55.401286049999996,10.402966165836396
Shanghai University of Finance and Economics,31.3067183,121.49119728996979
University of Pittsbu,-82.0,135.0
Sun Yat-Sen University,23.09960335,113.29235087324346
Université de Versailles Saint-Quentin-en-Yvelines,48.785666649999996,2.0513306895073384
Florida International University,25.7553898,-80.3762832779774
Shahrekord University,32.3369523,50.8581461390922
University of Otago,-45.8649793,170.51461487350844
Queensland University of Technology,-27.542195,153.06495257071268
Universitat de Barcelona and Université Paris-Sud XI - Orsay,-82.0,135.0
Hunan Normal University,28.19096515,112.94508125133855
Uniwersytet im. Adama Mickiewicza w Pozna,-82.0,135.0
Université de Montpellier,43.6331162,3.8605852
Università degli Studi di Ferrara,44.8333777,11.6263972
Université Antilles-Guyane,14.6200215,-61.09351064363484
Carnegie Mellon University and Universidade Nova de Lisboa,-82.0,135.0
Universität Siegen,50.8930953,8.0317286
University of Ege,38.4556928,27.2281857245897
Scuola Normale Superiore di Pisa and Université Paris-Sud XI - Orsay,-82.0,135.0
University of Kashan,28.6288408,77.2458811829139
University of Lublin,51.2375261,22.501570948108345
Vladimir State University,56.145542000000006,40.37472473882067
Université Paris-Sud XI et Supélec,-82.0,135.0
Dokuz Eylül University,38.39437415,27.030434426180726
École Nationale Supérieure de Techniques Avancées,48.41546325,-4.472901912627826
Dalian University of Technology,38.8812564,121.52015999053627
St. Petersburg State Polytechnic University,-82.0,135.0
Eastern Mediterranean University,35.14523305,33.9072905828952
Hacettepe Üniversitesi,39.86744815,32.735384518047205
Universidad de Oriente,8.338148499999999,-62.670820613258186
University of Southamp,-82.0,135.0
Institut de Physique du Globe de Paris,48.0250976,2.2609039
Universidad de Alcalá,40.4823302,-3.363064202743788
Universidad Internacional Menéndez Pelayo,43.47322485,-3.7953595492099623
Universidad de Chile and Université de Montpellier II,,
Universidad Autónoma del Estado de Morelos,18.9821552,-99.23518882111372
Vinh University,18.65972815,105.69712766686665
Université de Metz and l'Institut National de Recherche en Informatique et en Automatique (INRIA),-82.0,135.0
Cardiff University,51.4764902,-3.1803382
Max Planck Institute for Physics,48.2624715,11.6709777
University of Texas at Houston,29.7029914,-95.4031517
Vali-e-Asr University of Rafsanjan,-82.0,135.0
"European University Institute, Firenze",43.8025599,11.282987907118965
Universidad Católica del Norte,-30.0036398,-70.8164664
Universität der Bundeswehr Hamburg,53.5687706,10.111215703502914
Friedrich-Alexander-Universität Erlangen-Nürnberg and Università di Bologna,-82.0,135.0
Università di Roma La Sapienza and Université Pierre-et-Marie-Curie - Paris VI,-82.0,135.0
Toyota Technological Institute at Chicago,-82.0,135.0
University of Rizal System,14.7489939,121.1273125
Université de Béjaïa,36.704081099999996,5.053587204600335
University of Qom,34.651818,50.890372
"Indian Statistical Institute, Bangalore and Jadavpur University",-82.0,135.0
