school,lat,lon
"Universiti Pendidikan Sultan Idris, Malaysia",3.68542004,101.52458191
"Kanpur University, India",26.49830055,80.26580048
"Marien Ngouabi University, Congo-Brazzaville",-4.2770257,15.24814034
"Max Planck Institute for Physics, Germany",51.09198761,10.38080883
"University of Jammu, India",32.7184639,74.86935425
"Universidade do Estado do Rio de Janeiro, Brazil",-22.28675461,-42.54197693
"University of Massachusetts Lowell, United States",42.6454277,-71.30740356
"University of Bedfordshire, United Kingdom",51.87757111,-0.40875441
"Lahore University of Management Sciences, Pakistan",31.56191826,74.34807587
"Hochschule für Architektur und Bauwesen Weimar, Germany",50.98133469,11.32200432
"Koneru Lakshmaiah Education Foundation, India",22.35250854,79.36368561
"University of Agriculture, Makurdi, Nigeria",7.73126364,8.53842545
"Universidad Autònoma de San Luis Potosì , Mexico",22.58546638,-100.41651154
"Universidad Autónoma Metropolitana-Cuajimalpa, Mexico",25.4447888,-101.0055151
"Chapman University, United States",33.79437637,-117.8511734
"Université de Limoges, France",45.82640076,1.25829995
"Tokyo Metropolitan University, Japan",35.6166687,139.37722778
"Khon Kaen University, Thailand",16.47032928,102.8159256
"Marmara Üniversitesi, Turkey",40.98609924,29.05360031
"Université de la Méditerranée, France",43.33472061,3.26610994
"Alfred University, United States",42.25627136,-77.78627777
"Idaho State University, United States",42.8629837,-112.42902374
"Indian Institute of Technology Bhilai, India",21.18266106,81.37966919
"Dublin City University, Ireland",53.34938049,-6.26055908
"Université Cadi Ayyad, Morocco",30.37092209,-9.54330921
"Botswana International University of Science & Technology, Botswana",-23.16817856,24.59287453
"Mississippi State University, United States",33.45643997,-88.79550171
"Addis Ababa University, Ethiopia",9.04641819,38.75883865
"Universidade Federal Fluminense, Brazil",-22.89824486,-43.13266754
"Montanuniversität Leoben, Austria",47.37983322,15.0953722
"Oakland University, United States",42.67271423,-83.2094574
"Université Assane Seck Ziguinchor, Senegal",12.56349277,-16.27246094
"Institute of Mathematics of Academy Sciences of Uzbekistan, Uzbekistan",40.3280983,70.85655975
"Harbin Engineering University, China",45.77576065,126.66841125
"Universidad Michoacana de San Nicolás de Hidalgo, Mexico",20.47955894,-98.88706207
"University of Puerto Rico at Mayaguez, United States",39.50357056,-99.01832581
"Hong Kong Baptist University, China",22.33889008,114.18193817
"University of Arkansas at Little Rock, United States",34.72423935,-92.33894348
"Institute of Mathematics and Informatics, Bulgarian Academy of Sciences, Bulgaria",42.75815964,25.23507118
"University of Tizi-Ouzou, Algeria",36.71378326,4.04939175
"Uniwersytet Gdański, Poland",54.39668655,18.57357788
"Universiteit Franeker - Università di Padova, Netherlands-Italy",52.24563217,5.62691784
"Universiti Tunku Abdul Rahman, Malaysia",4.33732033,101.14420319
"Pusan National University, South Korea",35.23397827,129.07931519
"IMT Atlantique, France",46.62480927,2.45837402
"Fachhochschule Zittau, Germany",50.89886093,14.80928993
"Università degli Studi di Trieste, Italy",45.65910339,13.79464436
"Saint Louis University, United States",38.6354332,-90.23322296
"Bilecik Şeyh Edebali Üniversitesi, Turkey",40.01610184,30.18129921
"Université Mohammed I, Oujda, Morocco",34.67787552,-1.92930603
"De La Salle University, Philippines",14.56393147,120.9942627
"Chungbuk National University, South Korea",36.62900162,127.45700073
"Urmia University, Iran",37.52890015,45.04876709
"Università degli Studi di Ferrara, Italy",44.83326721,11.62754822
"National University of Uzbekistan, Uzbekistan",40.3280983,70.85655975
"Baltic State Technical University, Russia",59.91640091,30.31669998
"University of Texas MD Anderson Cancer Center, United States",29.70799828,-95.39752197
"Universität Breslau, Germany",51.11054993,17.02555847
"University of Kinshasa, DemocraticRepublicOfTheCongo",-4.42067146,15.30993462
"Universidad de Panamá, Panama",8.98388958,-79.53333282
"Universidade Federal de Uberlândia, Brazil",-18.91837311,-48.25797272
"Jeju National University, South Korea",33.45582962,126.56194305
"University of Alabama in Huntsville, United States",34.73493325,-86.62809595
"Albert Einstein College of Medicine, United States",37.43444061,-122.17610931
"Indian Statistical Institute, Bangalore, India",12.97674656,77.57527924
"University of Qom, Iran",34.59532928,50.82982635
"Pontificia Universidad Católica del Perú, Peru",-12.06935787,-77.08013916
"Bülent Ecevit Üniversitesi, Turkey",41.45140076,31.76300049
"Karadeniz Technical University, Turkey",40.99560928,39.77113342
"Universidad Simón Bolívar, Venezuela",8.36757088,-62.66330719
"American University of Beirut, Lebanon",33.90049362,35.48190308
"University of Karachi, Pakistan",24.94000053,67.12000275
"Technical University of Warsaw, Poland",52.22124481,21.00768089
"Universidad Politécnica de Cartagena, Spain",37.60541916,-0.97938502
"Bursa Uludag University, Turkey",40.22233582,28.86952209
"Moscow State Institute of Electronics and Mathematics, Russia",61.66702652,99.09856415
"Moscow Institute of Electronics and Mathematics, Russia",61.66702652,99.09856415
"Tver State University, Russia",40.85780705,-74.20994475
"Benemérita Universidad Autónoma de Puebla, Mexico",18.9998455,-98.20007324
"Bennett University, India",28.45065117,77.58200836
"Mansoura University, Egypt",31.04130745,31.35652351
"Özyeğin University, Turkey",38.98909378,35.43323517
"Politechnika Łódzka, Poland",51.75305939,19.45000076
"University of Technology, Sydney, Australia",-33.90242004,151.20779419
" Vietnam Institue of Mathematics, Vietnam",13.4233942,108.25662231
"Chelyabinsk State University, Russia",55.17722321,61.31955719
" Waterford Institute of Technology, Ireland",52.25371138,-7.1792178
"Polska Akademia Nauk, Poland",52.12467194,19.40042686
"Inter-University Centre for Astronomy and Astrophysics, India",22.35250854,79.36368561
"Indian Institute of Technology Jammu, India",32.70531845,74.88000488
"Barry University, United States",25.87894821,-80.19937134
"École Nationale d'Ingénieurs de Tunis, Tunisia",36.80020523,10.18577576
"University of the Philippines Open University, Philippines",15.94740677,121.42166901
"Universidad de Talca, Chile",-35.40525436,-71.63400269
"École nationale des sciences appliquées d'Agadir, Morocco",30.42051697,-9.58385277
"Universidad Centroccidental Lisandro Alvarado, Venezuela",8.00187111,-66.1109314
"Indian Institute of Engineering Science and Technology, India",22.35250854,79.36368561
"Soochow University, China",31.31082916,120.63555908
"Guizhou Normal University, China",25.02614021,121.5276413
"Islamic University of Gaza, Palestine",31.51368713,34.43999863
"Adventist University of the Philippines, Philippines",15.94740677,121.42166901
"Universidad CEU Cardenal Herrera, Spain",39.54999924,-0.38778001
"Université de Technologie de Troyes, France",48.26919937,4.06673002
"Universidad Católica del Maule, Chile",-35.43550491,-71.6195755
"University of Peshawar, Pakistan",34.00830078,71.48770142
"Islamia University of Bahawalpur, Pakistan",29.38997459,71.67499542
"Universidad de Cádiz, Spain",36.53383636,-6.30419397
"Louisiana Tech University, United States",32.52997589,-92.64835358
"Gauhati University, India",26.15369987,91.66339874
"Université Toulouse-Jean Jaurès, France",43.57849503,1.40144324
"Univerzita Mateja Bela, Slovakia",48.73310089,19.14550018
"South China University of Technology, China",22.69839287,114.40105438
"Université de Haute-Alsace, France",48.33345795,7.43678951
"Karnatak University, India",15.45318317,75.00093079
"SUNY Downstate Health Sciences University, United States",40.65539932,-73.9457016
"Universidad de Oviedo, Spain",43.54088974,-5.66199112
"Allahabad University, India",25.46084023,81.85083771
"École normale supérieure de Rennes, France",48.04570007,-1.74559999
"Central University of Punjab, India",30.75799561,76.76821136
"Ahmadu Bello University, Nigeria",6.33499718,-75.55826569
"Hokkaido University, Japan",43.07468796,141.34083557
"National Institute of Technology, Kurukshetra, India",29.96571732,76.83700562
"Institute for Nuclear Research, Bulgarian Academy of Sciences, Bulgaria",42.75815964,25.23507118
"Indian Institute of Technology Ropar, India",30.96591187,76.52297211
"Peoples' Friendship University, Moscow, Russia",37.7164176,-122.4313735
"National Taiwan Normal University, Taiwan",25.02614021,121.5276413
"Embry-Riddle Aeronautical University, United States",29.18857002,-81.04871368
"Max-Planck-Institut für Informatik, Germany",51.09198761,10.38080883
"Islamic Azad University, Mashhad Branch, Iran",34.84386444,48.56145859
"Thai Nguyen University, Vietnam",21.5936985,105.84450531
"Institiúid Teicneolaíochta Phort Láirge, Ireland",52.86519623,-7.97945976
"Tyumen State University, Russia",56.4693985,84.94750214
"Omsk State University, Russia",54.99250031,73.35780334
"Czech Technical University, Czech Republic",50.10167694,14.38971043
"Centro Universitário da FEI, Brazil",-23.72648811,-46.5807991
"University of Alaska, Fairbanks, United States",64.85922241,-147.83573914
"Federal University of Agriculture, Abeokuta, Nigeria",7.15471268,3.34673429
"German University in Cairo, Egypt",30.02684021,31.2064991
"Norges Handelshøyskole, Norway",60.42287445,5.30262375
"Institute of Cybernetics, National Academy of Sciences of Ukraine, Ukraine",38.89300537,-77.04775238
"Birla Institute of Technology, Pilani, India",28.36380005,75.60099792
"Shanmugha Arts, Science, Technology & Research Academy, India",10.72821903,79.01960754
"University of Kragujevac, Serbia",44.02341843,20.92197227
"Hong Kong Baptist University, HongKong",22.33889008,114.18193817
"The Education University of Hong Kong, HongKong",22.28417015,114.13777924
"L'École Doctorale de Mathématiques et Informatique de Marseille, France",43.29502106,5.37448692
"U.S.T.H.B. (University of Sciences and Technology) Algiers, Algeria",36.77536011,3.06018829
"Bangladesh University of Engineering and Technology, Bangladesh",23.76719284,90.34471893
"Santa Clara University, United States",37.34925461,-121.93849182
"University of Nigeria, Nigeria",9.60003567,7.99997187
"Pan African University Institute for Basic Sciences, Technology and Innovation, Kenya",1.44196832,38.43139648
"Howard University, United States",38.92184067,-77.02030945
"University of Pannonia, Hungary",47.64969635,19.07023239
"Université Brest, France",48.38986969,-4.48717594
"Sookmyung Women's University, South Korea",37.54541779,126.96464539
"University of Akron, United States",41.48498154,-81.79925537
"Albertus-Universität zu Königsberg i. Pr., Germany",51.09198761,10.38080883
"Dongseo University, South Korea",35.17943954,129.07556152
"Itä-Suomen yliopisto, Finland",62.60437775,29.74296379
"Adama Science and Technology University, Ethiopia",8.56297207,39.29058075
"Universidad Central de Venezuela, Venezuela",10.4901619,-66.8915863
"University of Mauritius, Mauritius",-20.44070435,57.67164993
"Blekinge Tekniska Högskola, Sweden",56.18178558,15.59105682
"Université Paris-Est Marne-la-Vallée, France",48.8393898,2.58908606
"University of East London, United Kingdom",51.50744247,0.06597801
"Ewha Womans University, South Korea",37.55817032,126.95024872
"Université de Bangui, CentralAfricanRepublic",4.3784256,18.56310272
"Anna University, India",13.01356888,80.23641968
"University of Shanghai for Science and Technology, China",36.55937195,103.7533493
"Leningrad Polytechnic Institute, Russia",59.93848419,30.31248474
"Augusta University, United States",33.4706955,-81.9892807
"Université Rennes 2, France",48.11899948,-1.70299995
"Southeast University, China",23.79470062,90.4048996
"Universidad de Oriente, Cuba",10.43252563,-64.19534302
"Bashkir State University, Russia",54.71975327,55.93445969
"Universiti Tun Hussein Onn Malaysia, Malaysia",3.60245299,114.70446777
"TOBB Ekonomi ve Teknoloji Üniversitesi, Turkey",38.98909378,35.43323517
"The Graduate University for Advanced Studies, SOKENDAI, Japan",35.26110077,139.60839844
"University of Macau, Macao",22.18685913,113.54322052
"Xinjiang University, China",43.76499939,87.62010193
"State University of New York College of Environmental Science and Forestry, United States",39.50357056,-99.01832581
"Pai Chai University, South Korea",36.3205986,127.36620331
"University of Notre Dame Australia, Australia",-37.57570258,144.74997277
"University of Blida 1, Algeria",36.4705658,2.82749367
"Universidad Popular Autónoma del Estado de Puebla, Mexico",19.04850006,-98.21630096
"Delhi Technological University, India",28.74994659,77.11702728
"Universidad Autónoma de Guerrero, Mexico",17.55496979,-99.50218201
"Universidad de Alicante, Spain",38.38475418,-0.51416701
"Faculty of Sciences of Bizerte, Tunisia",37.27209091,9.87085629
"University of South Alabama, United States",30.6509475,-88.16131555
"Chung Yuan Christian University, Taiwan",24.958395,121.24181366
"Tokai University, Japan",35.6644783,139.68479919
"Central University of Finance and Economics, China",36.55937195,103.7533493
"United Arab Emirates University, UnitedArabEmirates",24.19824219,55.6807785
"Cranfield University, United Kingdom",52.07027435,-0.62851185
"K. N. Toosi University of Technology, Iran",32.6475296,54.56435013
"Alfréd Rényi Institute of Mathematics, Hungary",47.1652832,19.41218948
"Grenoble Ecole de Management, France",45.18999863,5.71400023
"Jain University, India",12.96170044,77.5848999
"Technische Hochschule Karlsruhe, Germany",49.00944519,8.41161156
"Abdelmalek Essaâdi University, Morocco",31.17282104,-7.3362484
"Texas State University, United States",29.88956451,-97.93778992
"Kingston University, United Kingdom",51.42932129,-0.26403818
"Gandhigram Rural Institute, India",10.27958012,77.93341064
"Universidad Panamericana, Mexico",19.37348175,-99.1835556
"Basque Center For Applied Mathematics, Spain",40.3901062,-3.55436707
"Vasyl Stefanyk Precarpathian National University, Ukraine",48.91509628,24.7003231
"Silpakorn University, Thailand",13.75299072,100.49045563
"University of Plymouth, United Kingdom",53.46590685,-2.2266422
"Shiraz University, Iran",29.64951515,52.51018143
"University of British Columbia - Okanagan, Canada",49.74777985,-119.71721649
"Clark University, United States",42.25170898,-71.82363892
"Université Panthéon-Assas Paris II, France",48.84529495,2.32119012
"Universidade de Évora, Portugal",38.53037262,-8.0162096
"Institute of Mathematics of the Romanian Academy, Romania",45.83976746,24.98456573
"Graduate University of Chinese Academy of Sciences, China",36.55937195,103.7533493
"Punjabi University, India",30.35867691,76.44953156
"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie, Poland",50.07345963,19.90876198
"Karlstads universitet, Sweden",59.40623093,13.58257389
"Kobe University, Japan",34.72806168,135.23472595
"Polytechnic University of Tirana, Albania",41.32757187,19.81927681
"Eskişehir Osmangazi University, Turkey",38.98909378,35.43323517
"Instituto Potosino de Investigación Científica y Tecnológica, Mexico",22.14967346,-101.03448486
"The University of Tennessee at Chattanooga, United States",35.04823685,-85.29986572
"Laboratório Nacional de Computação Científica, Brazil",-10.33333302,-53.20000076
"Wichita State University, United States",37.71916199,-97.29362488
"Middlesex University, United Kingdom",51.58875275,-0.22987083
"Institute of Mathematics, Ukrainian Academy of Science, Ukraine",49.01005936,31.39693832
"Norges tekniske høgskole, Norway",59.91333008,10.7389698
"University of Natural Sciences of Ho Chi Minh City, Vietnam",10.77653027,106.70097351
"Pontifícia Universidade Católica do Paraná, Brazil",-25.43047905,-49.28451157
"Michael Okpara University of Agriculture Umudike, Nigeria",5.5,7.53333282
"University of Rajasthan, India",26.88776588,75.81962585
"The University of the West Indies, Jamaica",18.23600006,-77.36399841
"Hue University, Vietnam",13.4233942,108.25662231
"Edith Cowan University, Australia",-31.75263596,115.7726593
"Institute of Mathematics, Vietnam Academy of Science and Technology, Vietnam",13.4233942,108.25662231
"North Carolina A&T State University, None",36.07701874,-79.77199554
"Omsk State Medical University, Russia",54.98569107,73.3741684
"Berlin Mathematical School, Germany",52.52342987,13.41143608
"Université d'Oran-Essénia, Algeria",35.70444107,-0.65029812
"University of Wales, Bangor, United Kingdom",53.225379,-4.1390515
"Institute of Cybernetics, Azerbaijan Academy of Sciences, Azerbaijan",40.39363098,47.78725052
"University of Port Elizabeth, South Africa",-33.9918251,25.66730118
"Universitas Pendidikan Indonesia, Indonesia",-6.86238384,107.59394836
"University of Greenwich, United Kingdom",52.05072284,1.16439242
"Åbo Akademi University, Finland",60.45343018,22.27941322
"San Diego State University, United States",32.77583313,-117.07111359
"Università degli Studi della Basilicata, Italy",40.64709854,15.80850029
"University of Lincoln, United Kingdom",53.2273407,-0.55548769
"Indian Institute of Technology Mandi, India",31.70840073,76.93219757
"Observatoire de Paris, France",48.83643723,2.33650589
"Centro de Investigación en Computación del Instituto Politécnico Nacional, Mexico",19.50056076,-99.1397171
"Universidad Internacional Menéndez Pelayo, Spain",43.47277832,-3.79527998
"Technische Hochschule Wien, Austria",48.19889069,16.37000084
"Fundação Oswaldo Cruz, Brazil",-22.87052727,-43.35019302
"Uniwersytet Przyrodniczy we Wrocławiu, Poland",51.1119194,17.06516266
"Universidad Autónoma de Zacatecas, Mexico",22.76878357,-102.56484985
"Punjab Technical University, India",31.35269737,75.45832825
"Institute of Mathematics and Mechanics, Azerbaijan Academy of Sciences, Azerbaijan",40.39363098,47.78725052
"Leuphana Universität Lüneburg, Germany",53.22879028,10.4012394
"Università Campus Bio-Medico, Italy",41.76832962,12.47000027
"University Politechnica Bucharest, Romania",44.43877029,26.04960251
"Mazandaran University of Science and Technology, Iran",32.6475296,54.56435013
"Okayama University, Japan",34.68888855,133.91999817
"Massachusetts Institute of Technology/Woods Hole Oceanographic Institution, United States",41.52451706,-70.67097473
"Kazan Federal University, Russia",55.79069901,49.12189865
"Institute for Public Administration of Veracruz, Mexico",19.19028091,-96.15332794
"Institute for Studies in Theoretical Physics and Mathematics (IPM), Iran",32.6475296,54.56435013
"University of Kurdistan, Iran, Iran",35.27719498,46.9958992
"Institute of Fundamental Technological Research, Poland",52.12467194,19.40042686
"University of Madras, India",13.06584167,80.28277588
"Copenhagen Business School, Denmark",55.68172455,12.52947426
"Université de Nanterre - Paris X, France",48.9038887,2.21389008
"Shinshu University, Japan",36.25111008,137.97889709
"Université du Burundi, France",46.62480927,2.45837402
"Nova Southeastern University, United States",26.07858849,-80.24324036
"University of Chemical Technology and Metallurgy, Sofia, Bulgaria",42.69649124,23.32600975
"University ""Prof. Dr. Asen Zlatarov""- Burgas, Bulgaria",42.49767685,27.47002602
"Islamic Azad University, Tabriz Branch, Iran",34.84386444,48.56145859
"University of Constantine, Algeria",36.36416245,6.608428
"University of Pune, India",18.5522995,73.82460022
"Hacettepe Üniversitesi, Turkey",39.86722183,32.73443985
"Universität Hohenheim, Germany",48.71265793,9.19590664
"Kazan State University, Russia",55.79069901,49.12189865
"Universidad Técnica de Machala, Ecuador",-3.25885653,-79.95885468
"Centre de Physique Theorique, France",46.62480927,2.45837402
"Università di Brescia, Italy",45.53807449,10.21728611
"Canterbury Christ Church University, United Kingdom",51.27936172,1.0896076
"Balikesir University, Turkey",39.54103851,28.00868988
"Manonmaniam Sundaranar University, India",8.76045799,77.64662933
"North University of Baia Mare, Romania",47.65742493,23.57421494
"MACS SupGalilée, France",48.25,3.96666694
"Uniwersytet Pedagogiczny, Poland",50.07345963,19.90876198
"Universidad de Sonora, Mexico",29.08300018,-110.96199799
"Oles Honchar Dnipropetrovsk National University, Ukraine",48.43500137,35.0359993
"Colorado School of Mines, United States",38.99855042,-105.5478363
"Donetsk University, Ukraine",47.98130798,37.77528381
"Univerzitet u Tuzli, Bosnia",44.53194046,18.68686104
"University Dijon, France",47.32721329,5.04404116
"University of Fez, Morocco",34.03465271,-5.01619244
"Hakim Sabzevari University, Iran",36.30110168,57.67863083
"Dokuz Eylül University, Turkey",38.43051529,27.13703156
"Singapore Management University, Singapore",1.29666996,103.84971619
"Universidad Nacional de Cuyo, Argentina",-32.87981033,-68.8794632
"Lappeenrannan teknillinen yliopisto, Finland",61.06494904,28.09184837
"Radcliffe College, United States",42.38188934,-71.12618256
"Gaziantep Üniversitesi, Turkey",37.06584167,37.37607956
"Sidi Bel Abbes University, Algeria",35.19073868,-0.63411528
"Institute of Computer Science, Polish Academy of Sciences, Poland",52.12467194,19.40042686
"Technische Hochschule Danzig, Poland",54.37176132,18.6160984
"Universidad de Guanajuato, Mexico",21.01704407,-101.25343323
"Xidian University, China",32.07709885,114.88072205
"Beijing University of Posts and Telecommunications, China",39.99285126,116.3109436
"Hangzhou University, China",30.24592018,120.21079254
"Univerzitet Singidunum, Serbia",44.81430817,20.42751694
"Golestan University, Iran",36.84326935,54.43954468
"Polytechnic University, United States",28.14021492,-81.84324646
"Hellenic Open University, Greece",38.20649338,21.7665329
"Narodowe Centrum Badań Jądrowych, Poland",52.12467194,19.40042686
"Università degli Studi di Perugia, Italy",43.11600113,12.38599968
"Korea Aerospace University, South Korea",37.59939957,126.86509705
"University of Keele, United Kingdom",53.00180435,-2.266747
"Chernovitskii State University, Ukraine",50.44190216,30.51131439
"Szkoła Główna Handlowa w Warszawie, Poland",52.20855713,21.00900841
"Louisiana State University Health Science Center, New Orleans, United States",29.95176315,-90.07461548
"Technical University of Gdansk, Poland",54.35603333,18.64612007
"Universidad Internacional de La Rioja, Spain",42.27483368,-2.51703095
"China Academy of Engineering Physics, China",33.44794846,113.76157379
"Tashkent State University, Uzbekistan",39.64445877,66.96183777
"Khalifa University, UnitedArabEmirates",25.35385513,55.39942551
"Nagpur University, India",21.15261841,79.0881958
"Institut Pertanian Bogor, Indonesia",-6.59712219,106.79521942
"Ivane Javakhishvili Tbilisi State University, Georgia",41.70999908,44.77833176
"Niels Bohr Institutet, Denmark",55.93219376,8.98490334
"University of the Free State, South Africa",-28.74968338,24.76800919
"Institute for Problems in Mechanical Engineering of the Russian Academy of Sciences, Russia",61.66702652,99.09856415
"Indian Institute of Technology, Jodhpur, India",26.28334045,73.02185822
"Sophia University, Japan",35.68416977,139.73193359
"Chinese Academy of Social Sciences, China",36.55937195,103.7533493
"Minia University, Egypt",28.12386513,30.73374939
"Brazilian Institute for Space Research, Brazil",-10.33333302,-53.20000076
"University of Southern Queensland, Australia",-27.60463524,151.93005371
"Università degli Studi di Verona, Italy",45.43843842,11.00405312
"Tokyo University of Science, Japan",35.70811462,139.76745605
"University of Western Sydney, Australia",-34.06919861,150.79011536
"Jomo Kenyatta University of Agriculture and Technology, Kenya",-1.09103942,37.01171875
"University of Maine, United States",44.90025711,-68.66684723
"Ural Federal University, Russia",56.84402466,60.65370178
"University of Piraeus, Greece",37.94300079,23.64694023
"Tallinn University of Technology, Estonia",59.43927765,24.77210617
"Ahmet Yasawi International Kazakh-Turkish University, Turkey",38.98909378,35.43323517
"Nizhni Novgorod Nikolai Ivanovich Lobachevski University, Russia",56.29943848,43.98332977
"Vinh University, Vietnam",18.66881561,105.67962646
"University of Can Tho, Vietnam",10.03119564,105.76809692
"Lawrence University, United States",44.2610054,-88.39852142
"University of California, San Francisco, United States",37.75220108,-122.47634125
"Université de Batna, Algeria",35.55442429,6.1767745
"Universidad Nacional de General Sarmiento, Argentina",-34.5221138,-58.70005798
"Punjab Engineering College, India",30.7670002,76.78299713
"Universiti Kuala Lumpur, Malaysia",3.15950394,101.70137787
"Ecole Polytechnique Universitaire (Marseille), France",43.29502106,5.37448692
"Université Polytechnique Hauts-de-France, France",50.32619858,3.51390004
"Islamic Azad University, Shiraz Branch, Iran",34.84386444,48.56145859
"University of Colorado at Colorado Springs, United States",38.83522415,-104.81980133
"University of Science and Technology Beijing, China",39.9078064,116.39758301
"Malmö University, Sweden",55.61549377,12.986516
"Mid Sweden University, Sweden",60.61388779,15.65363979
"Gunma University, Japan",36.43027878,139.04499817
"Instituto de Cibernética, Matemática y Física, Cuba",23.013134,-80.83287811
"Uzhhorod National University, Ukraine",48.63570023,22.29019928
"Universidad de Cordoba, Spain",37.88471985,-4.78833008
"Dr. Babasaheb Ambedkar Marathwada University, India",19.90496635,75.31211853
"Bauhaus-Universität Weimar, Germany",50.98133469,11.32200432
"Instituto de Matemática e Estatística, Brazil",-23.55916405,-46.73182297
"Universidad de Cartagena, Colombia",10.39999771,-75.5
"University of Tasmania, Australia",-42.90789795,147.32006836
"University of Hertfordshire, United Kingdom",51.76142883,-0.24837327
"Universitatea din Pitesti, Romania",44.85464859,24.8818264
"Visvesvaraya Technological University, India",15.77881145,74.46208954
"Shahid Bahonar University, Iran",30.24630165,57.114254
"Pädagogische Hochschule Weingarten, Germany",47.8088913,9.64501476
"Xiangtan University, China",27.88792992,112.87063599
"Techinical University of Lisbon, Portugal",38.75367737,-9.15851593
"National Yunlin University of Science and Technology, Taiwan, Taiwan",23.6693325,121.00110626
"Pontificia Universidad Católica de Valparaíso, Chile",-33.04496002,-71.60671997
"École Normale Supérieure de Rabat, Morocco",34.02236176,-6.83402205
"Obafemi Awolowo University, Nigeria",7.52003336,4.5232439
"Auckland University of Technology, New Zealand",-41.50008392,172.83441162
"Université d'Alger, Algeria",36.7761879,3.05831289
"Karaganda State University, Kazakhstan",48.10129547,66.7780838
"Belarusian State University, Belarus",53.54193497,28.04946327
"Clarkson College of Technology, United States",39.50357056,-99.01832581
"Delaware State University, United States",39.18635559,-75.54317474
"Indian Institute of Space Science and Technology, India",22.35250854,79.36368561
"Nara Women's University, Japan",34.68806076,135.82806396
"Hawassa University, Ethiopia",7.05269527,38.49971771
"Oregon Graduate Institute of Science & Technology, United States",39.50357056,-99.01832581
"Oregon Health & Science University, United States",45.49822617,-122.68605042
"Universität Flensburg, Germany",54.77640533,9.45735168
"Universidade de Trás-os-Montes e Alto Douro, Portugal",41.28611374,-7.73975992
"Universitat de Lleida, Spain",41.62730408,0.59703988
"Hitotsubashi University, Japan",35.69374084,139.44508362
"Rajasthan Technical University, India",25.138834,75.80747986
"Deutsche Technische Hochschule in Prague, Czech Republic",50.08781052,14.42045975
"Shiraz University of Technology, Iran",29.64951515,52.51018143
"Tula State University, Russia",54.16792679,37.58534241
"Tafresh University, Iran",34.68050003,50.05278778
"Alzahra University, Iran",27.55916405,13.54578972
"South Dakota School of Mines & Technology, United States",44.43614578,-100.23049164
"University of Santo Tomas, Philippines",14.07566261,121.18343353
"Ethnikón kai Kapodistriakón Panepistímion Athinón, Greece",38.14803314,23.95284462
"Sakarya University, Turkey",40.74116135,30.33469009
"University of Wisconsin-Whitewater, United States",42.739904,-88.5705245
"Yunnan University, China",24.97259903,101.48820496
"Observatório Nacional, Brazil",-20.42378235,-54.58959579
"Jerusalem University, Israel",30.81242561,34.859478
"Télécom SudParis, France",48.62401199,2.44397211
"Akademia Górniczo-Hutnicza, Poland",50.06452942,19.92374992
"University of the Sunshine Coast, Australia",-26.71789742,153.06567383
"Politechnika Białostocka, Poland",53.11785507,23.15000343
"RAND Graduate School, United States",37.86823273,-122.25308228
"University of Munich, Germany",48.1504097,11.5804739
"University of Mysore, India",12.30545807,76.64237976
"University of Ilorin, Nigeria",8.49636555,4.5480485
"Alexandria University, Egypt",31.20042419,29.90584183
"Universität Essen, Germany",51.46623993,7.00195837
"Universitas Gadjah Mada, Indonesia",-7.77454185,110.37612915
"Polytechnic of North London, United Kingdom",51.49064475,0.0645945
"Damghan University, Iran",36.16843033,54.32476044
"Instituto de Matemática Aplicada del Litoral, Argentina",-34.99649811,-64.96728516
"Süleyman Demirel University, Turkey",37.82920074,30.52630043
"Bharathiar University, India",11.03942204,76.87871552
"Jawaharlal Nehru Technological University, India",17.49246788,78.39037323
"Vladimir State University, Russia",61.66702652,99.09856415
"New School for Social Research, United States",39.50357056,-99.01832581
"National Cheng Kung University, Taiwan",22.99879837,120.21621704
"Duquesne University of the Holy Spirit, United States",30.6335178,-89.72815659
"Universiti Malaysia Sabah, Malaysia",6.03991699,116.12262726
"Ondokuzmayis University, Turkey",41.36949539,36.19944
"Inonu University, Turkey",38.33286285,38.43699265
"Texas A&M University - Commerce, United States",33.24229813,-95.90769958
"Moscow State University of Communication Means, Russia",55.70284653,37.53059387
"Landau Institute for Theoretical Physics, Russia",61.66702652,99.09856415
"Universidad de Carabobo, Venezuela",10.27452183,-68.00212097
"Canakkale Onsekiz Mart University, Turkey",40.1101532,26.41145325
"Jawaharlal Nehru Centre for Advanced Scientific Research, India",22.35250854,79.36368561
"Universidade da Madeira, Portugal",32.65888977,-16.92444038
"Shanxi University, China",36.55937195,103.7533493
"Technical University of Crete, Greece",35.33169937,24.78852081
"Saurashtra University, India",22.29999924,70.78330231
"University of Ghana, Ghana",8.03002834,-1.0800271
"Université de M'sila, Algeria",35.70875549,4.53715515
"Larbi Ben M'hidi University of Oum El Bouaghi, Algeria",35.88008499,7.09017038
"Academia Sinica, Taiwan",24.0,121.0
"Högskolan i Halmstad, Sweden",56.66324234,12.87964249
"Mindanao State University – Iligan Institute of Technology, Philippines",7.99888992,124.25861359
"Universitas Katholik Parahyangan, Indonesia",-6.87528133,107.6049881
"University of Missouri - St. Louis, United States",38.71052551,-90.31187439
"DePaul University, United States",41.92399979,-87.65599823
"Pace University, United States",40.71126175,-74.00508881
